mmsi,imo,vessel_name,year_of_build,flag,dwt,teu_capacity,draft,loa,lbp,breadth_extreme,breadth_moulded,vessel_type
564909000,9238600,Kota Hakim,2001.0,SGP,18830.0,1080.0,9.22,159.53,150.0,25.0,25.0,fully cellular containership
564880000,9238612,Kota Halus,2002.0,SGP,18872.0,1080.0,9.22,159.53,150.0,25.0,25.0,fully cellular containership
564908000,9238624,Kota Hapas,2002.0,SGP,18889.0,1080.0,9.22,159.53,150.0,25.0,25.0,fully cellular containership
564622000,9238636,Kota Harum,2002.0,SGP,18870.0,1080.0,9.22,159.53,150.0,25.0,25.0,fully cellular containership
636024415,9238753,MSC Conakry IV,2003.0,LBR,50812.0,4051.0,11.0,260.1,244.8,32.25,32.25,fully cellular containership
636093083,9238765,Tema Express,2003.0,LBR,50786.0,4051.0,12.6,260.05,244.8,32.25,32.25,fully cellular containership
636015897,9238777,MSC Bay IV,2003.0,LBR,50760.0,4253.0,12.6,260.05,244.8,32.25,32.25,fully cellular containership
636016940,9238789,MSC Manu,2003.0,LBR,53327.0,4051.0,19.3,260.1,244.8,32.3,32.25,fully cellular containership
538009601,9238791,Everlasting Grace,2003.0,MHL,50900.0,4051.0,12.63,260.1,244.8,32.35,32.25,fully cellular containership
419001324,9238806,SSL Brahmaputra,2003.0,IND,50821.0,4253.0,12.62,260.5,245.15,32.35,32.25,fully cellular containership
255806180,9238351,Onego Trader,2001.0,PMD,8930.0,552.0,7.22,132.2,124.59,15.87,15.87,general cargo with container capacity
255806142,9238363,Onego Merchant,2002.0,PMD,8930.0,552.0,7.22,132.2,124.59,15.87,15.87,general cargo with container capacity
352980869,9258222,Serene Ingrid,2001.0,PAN,10618.0,668.0,7.33,142.69,136.74,18.2,18.2,general cargo with container capacity
636022026,9239288,Seadragon,2001.0,LBR,10500.0,679.0,7.33,142.69,136.7,,18.25,general cargo with container capacity
533170482,9238870,Danum 168,2001.0,MYS,16696.0,1078.0,8.8,154.0,145.0,25.0,25.0,fully cellular containership
636020949,9238882,MSC Manasa F,2002.0,LBR,16742.0,1078.0,8.82,154.0,145.0,25.0,25.0,fully cellular containership
538010037,9239886,Chatham P,2002.0,MHL,34589.0,2492.0,11.4,211.88,199.95,29.8,29.8,fully cellular containership
419001369,9239898,SSL Krishna,2002.0,IND,35611.0,2492.0,11.4,211.85,199.95,29.8,29.8,fully cellular containership
636021246,9239903,MSC Pamira III,2002.0,LBR,35414.0,2492.0,12.11,211.85,199.95,29.8,29.8,fully cellular containership
352898818,9239733,MSC Sandy III,2002.0,PAN,34019.0,2452.0,11.55,201.05,189.6,29.8,29.8,fully cellular containership
229607000,9239850,APL Saipan,2002.0,MLT,20979.0,1641.0,9.21,168.8,159.74,27.2,27.2,fully cellular containership
255805703,9239862,Flora Delmas,2002.0,PMD,20929.0,1638.0,9.21,168.8,156.74,27.2,27.2,fully cellular containership
256510000,9239874,CMA CGM Gulf Express,2002.0,MLT,20944.0,1641.0,9.12,168.8,156.47,27.2,27.2,fully cellular containership
566510000,9455296,Wan Hai 511,2012.0,SGP,57830.0,4500.0,12.8,259.0,246.4,38.2,37.3,fully cellular containership
273390170,9242986,Sasco Angara,2001.0,RUS,8419.0,705.0,7.36,132.3,125.5,19.4,19.4,fully cellular containership
273373920,9246140,Sasco Avacha,2001.0,RUS,8425.0,705.0,7.36,132.23,125.5,19.4,19.4,fully cellular containership
209977000,9240249,Rix Venta,2001.0,CYP,4267.0,114.0,5.64,90.33,84.8,15.2,15.2,general cargo with container capacity
314759000,9240251,Wilson Hirtshals,2001.0,BRB,4247.0,114.0,5.64,89.99,84.93,15.2,15.2,general cargo with container capacity
455447000,9240471,MSS Galena,2002.0,MDV,10643.0,679.0,7.33,142.69,136.71,,18.25,general cargo with container capacity
636020930,9240328,MSC Patnaree III,2002.0,LBR,39646.0,2764.0,11.5,207.9,192.8,32.24,32.24,fully cellular containership
477134400,9240457,Sea Silk Jinjiang,2001.0,HKG,11655.0,928.0,7.72,137.0,129.5,25.0,25.0,fully cellular containership
533170829,9240469,Harbour Iconic,2001.0,MYS,11655.0,928.0,7.72,137.0,129.5,25.0,25.0,fully cellular containership
636018491,9242637,MSC Kayla,2002.0,LBR,22300.0,1882.0,10.86,178.57,167.0,27.6,27.6,fully cellular containership
255806081,9242651,MSC Amy,2002.0,PMD,22308.0,1719.0,10.87,178.57,168.65,27.6,27.6,fully cellular containership
636018490,9242625,MSC Vanquish II,2001.0,LBR,22308.0,1882.0,10.86,178.57,167.0,27.6,27.6,fully cellular containership
305931000,9240548,Margaretha,2002.0,ATG,10526.0,673.0,7.35,145.63,139.33,,18.25,general cargo with container capacity
273293820,9240550,SMP Arkhangelsk,2002.0,RUS,10517.0,664.0,7.36,145.63,139.38,15.85,15.85,general cargo with container capacity
245015000,9240744,Samira,2004.0,NLD,1700.0,72.0,3.59,79.99,78.99,11.4,10.4,general cargo with container capacity
209559000,9247730,MSC Apollo,2002.0,CYP,81171.0,6492.0,14.0,299.9,283.8,40.0,40.0,fully cellular containership
256075000,9250971,Savannah,2002.0,MLT,74453.0,6402.0,14.04,293.87,281.4,40.0,40.0,fully cellular containership
353499000,9250983,MSC Damla,2002.0,PAN,83661.0,6402.0,14.0,293.87,281.4,40.0,40.0,fully cellular containership
256058000,9250995,Dimitra C,2002.0,MLT,74453.0,4924.0,14.04,293.87,281.4,40.0,40.0,fully cellular containership
209470000,9247742,MSC Bosphorus,2003.0,CYP,81171.0,6492.0,14.0,299.9,283.8,40.0,40.0,fully cellular containership
209423000,9247754,Maria H,2003.0,CYP,81171.0,6492.0,14.0,299.9,283.8,40.0,40.0,fully cellular containership
209615000,9247766,MSC TAURUS VII,2003.0,CYP,81171.0,6266.0,14.0,299.9,283.8,40.0,40.0,fully cellular containership
235335000,9241310,Ever Eagle,2001.0,GBR,75873.0,6332.0,13.53,299.99,283.0,42.8,42.8,fully cellular containership
235414000,9241308,Ever Envoy,2002.0,GBR,75976.0,6332.0,13.53,299.99,283.0,42.8,42.8,fully cellular containership
235479000,9241322,Ever Excel,2002.0,GBR,75801.0,6323.0,13.5,299.99,283.0,42.8,42.8,fully cellular containership
235554000,9241281,Ever Elite,2002.0,GBR,75804.0,6332.0,13.5,299.99,283.0,42.91,42.8,fully cellular containership
235603000,9241293,Ever Ethic,2003.0,GBR,75814.0,6332.0,13.5,299.99,283.0,42.91,42.8,fully cellular containership
525013020,9240938,Tanto Sakti II,2003.0,IDN,6750.0,664.0,5.9,125.3,118.2,20.6,20.6,general cargo with container capacity
525013015,9240940,Tanto Sakti I,2003.0,IDN,6750.0,664.0,5.9,125.3,110.2,20.6,20.6,general cargo with container capacity
353089000,9241009,HE Shun,2000.0,PAN,18078.0,1133.0,9.07,161.85,150.0,25.6,25.6,fully cellular containership
636019443,9240873,MSC Resilient III,2002.0,LBR,38004.0,2526.0,11.5,210.0,198.8,30.1,30.1,fully cellular containership
235002520,9243916,Scot Mariner,2001.0,GBR,3313.0,160.0,4.92,89.98,84.98,,13.75,general cargo with container capacity
304839000,9233727,Caribbean Express I,2000.0,ATG,457.0,28.0,2.1,57.0,,11.58,11.58,general cargo with container capacity
273350080,8955469,Don Star 5,1976.0,RUS,3201.0,96.0,3.62,108.4,102.54,15.0,15.0,general cargo with container capacity
636023227,9241190,Chloe D,2002.0,LBR,39358.0,2824.0,12.0,222.14,210.0,30.0,30.0,fully cellular containership
636022865,9241205,MSC Lara III,2003.0,LBR,39386.0,2824.0,12.0,222.15,210.0,30.0,30.0,fully cellular containership
636021492,9241451,MSC Sarya III,2003.0,LBR,33853.0,2778.0,11.4,207.3,195.4,29.8,29.8,fully cellular containership
352898692,9241463,MSC Corcovado III,2003.0,PAN,36307.0,2478.0,11.9,196.75,195.4,29.8,29.8,fully cellular containership
636021252,9241475,MSC Baltic III,2003.0,LBR,33850.0,2778.0,11.4,207.4,195.4,29.8,29.8,fully cellular containership
620800049,9241487,Nyra 2,2003.0,COM,33853.0,2478.0,11.4,207.29,195.4,29.8,29.8,fully cellular containership
356162000,9241918,TSS Amber,2004.0,PAN,35814.0,2751.0,11.5,207.0,194.4,32.24,32.24,fully cellular containership
210719000,9242388, Patris,2002.0,CYP,9830.0,709.0,6.47,193.0,182.39,26.04,26.0,roll on roll off with container capacity
271000662,9242390,Olympos Seaways,2002.0,TUR,9865.0,709.0,6.47,193.0,182.39,26.04,26.0,roll on roll off with container capacity
305600000,9242558,Naama Borchard,2002.0,ATG,11639.0,868.0,8.7,134.44,124.41,22.5,22.5,fully cellular containership
305886000,9242560,Amelie Borchard,2002.0,ATG,11367.0,868.0,8.71,134.4,124.41,22.5,22.5,fully cellular containership
357622000,9242572,Banyas 2,2002.0,PAN,7968.0,735.0,7.22,133.53,125.3,18.7,18.7,fully cellular containership
533170554,9242584,Harbour Star,2000.0,MYS,7922.0,735.0,7.22,133.44,125.3,18.7,18.7,fully cellular containership
304416000,9242596,Star Comet,2002.0,ATG,7960.0,735.0,7.22,133.3,125.3,18.7,18.7,fully cellular containership
533170614,9242601,Harbour Galaxy,2000.0,MYS,7973.0,735.0,7.22,133.43,125.3,18.7,18.7,fully cellular containership
533170729,9242613,Harbour Horizon,2000.0,MYS,7960.0,735.0,7.24,133.0,125.3,18.7,18.7,fully cellular containership
215413000,9242285,Aurette A.,2002.0,MLT,17275.0,1199.0,9.0,154.53,146.7,24.5,24.5,fully cellular containership
271000677,9242297,Vento Di Meltemi,2002.0,TUR,17290.0,1199.0,9.8,154.54,146.7,24.5,24.5,fully cellular containership
271044301,9242302,Kaptan Aytac A.,2001.0,TUR,17505.0,1200.0,9.0,154.59,146.6,24.5,24.5,fully cellular containership
304811000,9242314,Horizon,2002.0,ATG,17187.0,1150.0,14.2,154.52,146.7,24.5,24.5,fully cellular containership
533674000,9243291,Danum 18,2001.0,MYS,4200.0,250.0,3.9,83.9,79.28,22.2,22.2,general cargo with container capacity
352471000,9243239,MSC Alizee III,2002.0,PAN,36320.0,2524.0,11.9,208.3,195.0,29.8,29.8,fully cellular containership
370928000,9243241,MSC Davao III,2002.0,PAN,36320.0,2524.0,11.9,208.3,195.0,29.8,29.8,fully cellular containership
636022118,9243306,Ulsan,2002.0,LBR,52785.0,3900.0,12.65,257.87,246.93,32.25,32.25,fully cellular containership
255803780,9243394,MSC Darien,2003.0,PRT,111676.0,7731.0,14.5,322.97,309.2,42.8,42.8,fully cellular containership
255803680,9243409,MSC Bridgeport,2003.0,PRT,111666.0,7731.0,24.6,322.97,308.0,42.8,42.8,fully cellular containership
636020938,9243162,Velika,2002.0,LBR,40778.0,3237.0,10.5,243.35,232.4,32.28,32.2,fully cellular containership
636020941,9243174,Mirador Express,2002.0,LBR,40867.0,3237.0,10.5,243.4,232.4,32.28,32.2,fully cellular containership
636021055,9243186,Antibes Express,2002.0,LBR,40813.0,3237.0,10.5,243.4,232.4,32.28,32.2,fully cellular containership
636020939,9243198,Source Blessing,2003.0,LBR,40809.0,3237.0,10.5,243.35,232.4,32.28,32.2,fully cellular containership
636021056,9243203,Spartel Trader,2003.0,LBR,40789.0,3237.0,10.5,243.4,232.4,32.28,32.2,fully cellular containership
413404210,7213199,Dong Ji,1972.0,CHN,14445.0,366.0,9.17,139.0,,21.01,21.01,general cargo with container capacity
273399540,9243746,Nikolay Akhromeev,2002.0,RUS,9120.0,558.0,7.21,129.4,122.1,17.0,17.0,general cargo with container capacity
563161400,9251846,Hunsa Bhum,2002.0,SGP,33940.0,2462.0,11.55,201.05,189.6,29.8,29.8,fully cellular containership
636023135,9243813,Yong Sheng,2002.0,LBR,19462.0,1226.0,8.51,159.99,152.34,23.7,23.7,general cargo with container capacity
273256600,9243825,MYS Shmidta,2003.0,RUS,19465.0,1226.0,8.41,159.99,152.34,23.73,23.7,general cargo with container capacity
246467000,9243849,Fairpartner,2004.0,NLD,11350.0,426.0,7.5,143.1,133.8,26.5,26.5,general cargo with container capacity
255806007,9243899,Oceanus,2002.0,PMD,5509.0,223.0,6.38,104.55,99.78,13.6,7.2,general cargo with container capacity
273370990,9243801,Arctica-2,2002.0,RUS,9150.0,604.0,7.33,134.5,127.2,17.0,16.5,general cargo with container capacity
305264000,9243928,Well Prime,2002.0,ATG,3578.0,162.0,5.2,89.98,84.99,,13.75,general cargo with container capacity
232974000,9243930,Scot Bay,2001.0,IOM,3154.0,197.0,4.92,89.95,84.98,14.01,13.75,general cargo with container capacity
636023923,9243590,MSC Assunta III,2004.0,LBR,35926.0,2670.0,11.5,207.96,194.4,32.24,32.24,fully cellular containership
413238570,9243605,Zhong Hang Sheng,2004.0,CHN,36049.0,2754.0,11.5,207.98,190.8,32.24,32.24,fully cellular containership
636015321,9243617,TOR,2004.0,LBR,35600.0,2670.0,11.5,207.95,194.4,32.24,32.24,fully cellular containership
369296000,9244130,Manukai,2003.0,USA,38261.0,2600.0,12.5,217.0,200.24,32.2,32.2,fully cellular containership
636021322,9244180,Elbe,2001.0,LBR,8003.0,681.0,6.94,132.6,123.4,19.2,19.2,fully cellular containership
672000030,9244192,La Galite,2002.0,TUN,7979.0,705.0,7.0,132.6,123.4,19.2,19.2,fully cellular containership
273251360,9244207,Alisa,2002.0,RUS,7997.0,705.0,6.99,132.48,123.4,19.2,19.2,fully cellular containership
230673000,9194282,Prima Queen,2000.0,FIN,3697.0,144.0,5.6,87.95,84.52,12.3,12.3,general cargo with container capacity
273251830,9245263,Sofia,2002.0,RUS,10890.0,552.0,8.0,138.86,131.22,15.87,15.87,general cargo with container capacity
305394000,9245275,Swan S,2002.0,ATG,10273.0,552.0,7.68,138.86,131.22,15.87,15.87,general cargo with container capacity
441006000,9244556,MPV Clio,2003.0,KOR,30151.0,1880.0,11.22,192.9,179.97,27.79,27.79,general cargo with container capacity
477855200,9245043,SITC Pyeongtaek,2001.0,HKG,18077.0,1032.0,9.07,161.85,150.0,25.6,25.6,fully cellular containership
574002850,9245158,Haian Time,2001.0,VNM,18055.0,1098.0,9.07,161.85,150.0,25.6,25.6,fully cellular containership
533132085,9245225,Salam Maju,2001.0,MYS,17324.0,1170.0,8.72,159.53,150.0,25.0,25.0,fully cellular containership
564058000,9244972,Kota Hidayah,2002.0,SGP,17296.0,1170.0,8.72,159.53,150.0,25.0,25.0,fully cellular containership
636022113,9244922,Zim Vietnam,2003.0,LBR,81353.0,6246.0,16.0,303.84,292.16,40.0,40.0,fully cellular containership
636022112,9244934,Zim America,2003.0,LBR,81142.0,6246.0,16.0,303.82,292.16,40.0,40.0,fully cellular containership
636022111,9244946,MSC Kalamata VII,2003.0,LBR,81049.0,6246.0,16.0,303.84,292.16,40.0,40.0,fully cellular containership
352006251,9245689,Apollo Trader,2003.0,PAN,13732.0,1150.0,8.51,147.8,140.3,23.25,23.25,fully cellular containership
247065500,9245598,Grande Portogallo,2002.0,ITA,12609.0,880.0,8.75,176.0,165.0,31.1,31.1,roll on roll off with container capacity
319104800,9245354,M2,2002.0,CYM,3920.0,130.0,5.92,117.0,105.0,17.6,17.6,general cargo with container capacity
422887000,9245304,Taradis,2002.0,IRN,3785.0,188.0,4.17,98.0,93.5,16.0,16.0,general cargo with container capacity
422875000,9245316,Parmis,2003.0,IRN,3808.0,188.0,4.17,98.0,93.5,16.0,16.0,general cargo with container capacity
220059000,9245744,Charlotte Maersk,2002.0,DIS,109657.0,8194.0,15.02,346.98,331.54,42.8,42.8,fully cellular containership
220061000,9245756,Cornelia Maersk,2002.0,DIS,110000.0,7226.0,14.5,346.98,331.54,42.8,42.8,fully cellular containership
220129000,9245768,Columbine Maersk,2002.0,DIS,110000.0,6600.0,12.2,346.98,331.54,42.95,42.8,fully cellular containership
220164000,9245770,Clementine Maersk,2002.0,DIS,110000.0,6600.0,15.0,346.98,331.54,42.95,42.8,fully cellular containership
636017309,9246310,Westerly,2002.0,LBR,34554.0,2500.0,11.4,211.85,199.95,29.8,29.8,fully cellular containership
422000124,9246322,Flexi 2,2003.0,IRN,34418.0,2492.0,11.4,211.88,199.95,29.8,29.8,fully cellular containership
636020454,9246346,MSC Erminia III,2003.0,LBR,34422.0,2490.0,16.66,211.85,199.95,29.8,29.8,fully cellular containership
304623000,9246530,Katherine Borchard,2004.0,ATG,11376.0,868.0,8.7,134.44,124.41,22.5,22.5,fully cellular containership
305753000,9246542,K- Pacific,2003.0,ATG,11424.0,868.0,8.71,134.44,124.41,22.5,22.5,fully cellular containership
304642000,9246554,Miriam Borchard,2004.0,ATG,11376.0,868.0,8.7,134.44,124.41,22.5,22.5,fully cellular containership
212641000,9246566,WEC Van Gogh,2004.0,CYP,12596.0,868.0,8.7,134.44,125.08,22.5,22.5,fully cellular containership
247082500,9246580,Grande Nigeria,2003.0,ITA,26169.0,1321.0,9.7,213.88,195.0,32.25,32.25,roll on roll off with container capacity
247078800,9246592,Grande Francia,2002.0,ITA,26169.0,1321.0,9.7,214.0,195.0,32.25,32.25,general cargo with container capacity
247098900,9246607,Grande Amburgo,2003.0,ITA,24900.0,1321.0,9.7,214.0,195.0,32.25,32.25,roll on roll off with container capacity
229635000,9246683,CMA CGM Paranagua,2005.0,MLT,41801.0,3091.0,12.15,220.43,210.35,32.24,32.24,fully cellular containership
636090856,9246695,Lutetia,2005.0,LBR,41801.0,2200.0,12.17,220.48,210.0,32.3,32.24,fully cellular containership
255806481,9246700,Independent Quest,2005.0,PMD,41743.0,3091.0,14.31,220.78,210.2,,32.24,fully cellular containership
255805803,9246712,Independent Future,2005.0,PMD,41780.0,3091.0,12.17,220.31,210.0,32.26,32.26,fully cellular containership
255802660,9247314,Estland,2002.0,PRT,5464.0,210.0,5.2,99.95,96.6,16.5,16.5,general cargo with container capacity
271044302,9248916,Mehmet Kahveci A.,2002.0,TUR,18832.0,1200.0,9.5,154.59,146.6,24.5,24.5,fully cellular containership
275517000,9246906,Friendland,2002.0,LVA,4684.0,202.0,5.5,104.0,99.21,15.0,15.0,general cargo with container capacity
255769000,9247106,Aasheim,2001.0,PMD,6240.0,325.0,6.22,107.05,100.31,15.0,15.0,general cargo with container capacity
258761000,9247118,Norvind,2002.0,NIS,5916.0,325.0,6.25,109.15,102.46,15.0,15.0,general cargo with container capacity
477205600,9247405,DZ Yantai,2001.0,HKG,17539.0,962.0,9.7,142.81,132.0,21.5,21.5,general cargo with container capacity
273355260,9247601,Sv. Apostol Andrey,2002.0,RUS,5440.0,267.0,4.34,128.2,122.8,16.74,16.74,general cargo with container capacity
273350360,9247613,SV. Knyaz Vladimir,2003.0,RUS,5440.0,267.0,4.34,128.2,122.8,16.74,16.74,general cargo with container capacity
273358260,9247625,Svyatitel Aleksiy,2003.0,RUS,5440.0,267.0,4.34,128.2,122.8,16.74,16.74,general cargo with container capacity
273356260,9247637,Svyatoy Georgiy Pobedonosets,2003.0,RUS,5440.0,267.0,4.34,128.2,122.8,16.74,16.74,general cargo with container capacity
,9247649,Svyatoy Knyaz Aleksandr Nevskiy,2011.0,RUS,5010.0,267.0,4.2,128.0,,16.74,16.74,general cargo with container capacity
354358000,9247871,COSCO Kiku,2002.0,PAN,9290.0,542.0,7.8,138.03,128.0,22.4,22.4,fully cellular containership
246430000,9248564,Nassauborg,2006.0,NLD,20396.0,280.0,9.38,173.94,164.0,22.1,22.0,general cargo with container capacity
636022505,9248552,Aurum,2005.0,LBR,16555.0,658.0,12.0,142.43,133.75,22.1,22.0,general cargo with container capacity
372762000,9252357,D Angels,2002.0,PAN,37115.0,2607.0,11.53,226.54,214.0,32.2,32.2,fully cellular containership
352004866,9252369,Honsin,2002.0,PAN,37114.0,2607.0,11.53,226.54,214.0,32.2,32.2,fully cellular containership
255806114,9248124,CMA CGM Puget,2002.0,PMD,58326.0,4367.0,13.02,282.1,268.78,32.2,32.2,fully cellular containership
636023065,9248148,MSC Pilar VI,2003.0,LBR,80978.0,5752.0,15.42,278.88,265.0,40.3,40.3,fully cellular containership
255805676,9248162,Panda 008,2003.0,PMD,50630.0,5752.0,14.0,278.91,265.0,40.3,40.3,fully cellular containership
248455000,9248112,CMA CGM Eiffel,2002.0,MLT,58381.0,4367.0,13.02,282.1,268.78,32.2,32.2,fully cellular containership
374391000,9248928,MSC Tiger F,2003.0,PAN,16421.0,1200.0,9.0,154.6,146.7,25.0,25.0,fully cellular containership
533170679,9248930,Danum 175,2003.0,MYS,16442.0,1200.0,9.0,154.49,146.7,25.0,25.0,fully cellular containership
574003500,9248942,Haian Bell,2003.0,VNM,16435.0,1200.0,9.0,154.5,146.7,25.0,25.0,fully cellular containership
271052266,9248954,Medkon Ankara,2003.0,TUR,16439.0,1200.0,9.0,154.49,146.7,25.8,25.19,fully cellular containership
636022110,9248679,Lakonia,2004.0,LBR,35610.0,2586.0,11.5,213.0,202.1,32.2,32.2,fully cellular containership
563485000,9248681,Wan Hai 311,2005.0,SGP,32937.0,2512.0,11.52,213.0,202.1,32.2,32.2,fully cellular containership
565132000,9248708,Wan Hai 313,2006.0,SGP,32893.0,2502.0,11.5,213.0,202.1,32.2,32.2,fully cellular containership
565032000,9248693,Wan Hai 312,2006.0,SGP,33055.0,2502.0,11.5,213.0,202.1,32.2,32.2,fully cellular containership
354194000,9249207,Tide Sailor,2002.0,PAN,19309.0,1618.0,9.02,181.76,170.0,28.0,28.0,fully cellular containership
566460000,9249219,Ever Pearl,2002.0,SGP,19309.0,1618.0,9.02,181.76,170.0,28.0,28.0,fully cellular containership
